property_id,city,property_type,area_sqft,bedrooms,bathrooms,year_built,furnished,parking_spaces,price,agent_name,listing_date,floors,distance_from_center_km,condition,internal_notes,row_number
P101384,Peshawar,Townhouse,1279.0,2.0,2.0,1988,No,3,4500000.0,Ali Malik,2024-08-27 00:00:00,2,2.2,Needs Renovation,follow up,1385
P100894,Rawalpindi,Apartment,2422.0,5.0,4.0,1983,Yes,2,9400000.0,Hassan Raza,2023-01-18 00:00:00,2,7.5,Good,,895
P100828,Faisalabad,Apartment,1980.0,4.0,3.0,2003,No,2,"5,900,000",Sara Siddiqui,2024-09-11 00:00:00,2,4.0,Average,owner waiting,829
P102468,Islamabad,House,1473.0,3.0,3.0,1997,Yes,3,12350000.0,Maham Siddiqui,2025-10-11 00:00:00,2,3.2,Good,owner waiting,2469
P100475,Lahore,Villa,1697.0,3.0,2.0,2007,No,1,10950000.0,Omar Siddiqui,2025-05-17 00:00:00,2,7.6,Good,nan,476
P101683,Karachi,Apartment,2000.0,4.0,3.0,2004,Yes,1,9300000.0,Hina Sheikh,2022-10-21 00:00:00,2,3.1,Good,owner waiting,1684
P102171,Karachi,House,2037.0,4.0,4.0,1995,Yes,3,12550000.0,Ahmed Butt,2025-12-18 00:00:00,2,24.4,Good,,2172
P102361,Karachi,Villa,2414.0,6.0,6.0,1991,No,3,15400000.0,Zain Raza,2024-06-18 00:00:00,3,1.9,Average,nan,2362
P102156,Karachi,Villa,,3.0,3.0,2020,No,2,7300000.0,Ali Iqbal,2024-09-17 00:00:00,3,2.2,Good,urgent,2157
P102119,,Apartment,1749.0,4.0,3.0,2021, yes ,1,9200000.0,Zain Iqbal,2025-08-25 00:00:00,2,5.2,Average,,2120
P100652,Rawalpindi,House,2097.0,4.0,4.0,1999,No,3,10650000.0,Fatima Ahmed,2025-10-28 00:00:00,1,12.8,Average,follow up,653
P100172,Karachi,House,1796.0,4.0,4.0,2020,No,1,11600000.0,Bilal Siddiqui,2025-08-20 00:00:00,3,5.9,Average,call later,173
P101474,Lahore,House,1323.0,2.0,1.0,2021,No,0,7550000.0,Ayesha Butt,2023-12-03 00:00:00,2,2.2,Good,,1475
P101149,Faisalabad,Villa,2256.0,4.0,3.0,1988,Yes,1,10300000.0,Omar Khan,2024-06-16 00:00:00,3,13.3,Good,urgent,1150
P100038,Karachi,House,1667.0,3.0,3.0,2009,Yes,3,9700000.0,Danish Shah,2022-02-15 00:00:00,3,9.0,Average,VIP,39
P101554,Karachi,Villa,2700.0,5.0,4.0,1995,Yes,2,25450000.0,Hamza Khan,2023-10-14 00:00:00,4,6.1,Excellent,VIP,1555
P102419,Peshawar,House,1732.0,-3.0,4.0,2020,No,3,"7,150,000",Ali Qureshi,2022-07-20 00:00:00,2,9.6,Excellent,follow up,2420
P100713,Peshawar,Apartment,2308.0,5.0,5.0,1982,Yes,2,6650000.0,Hina Iqbal,2022-08-06 00:00:00,3,6.5,Needs Renovation,nan,714
P100090,Karachi,Villa,1921.0,4.0,4.0,1985,No,1,13550000.0,Fatima Sheikh,2022-12-18 00:00:00,1,8.7,New,follow up,91
P100166,Multan,Villa,2592.0,6.0,6.0,1983,No,0,11300000.0,Ahmed Shah,2024-04-05 00:00:00,4,5.3,Good,follow up,167
P101205,Karachi,House,1003.0,2.0,2.0,2017,No,2,5800000.0,Bilal Khan,2025-02-04 00:00:00,1,10.2,Good,call later,1206
P100875,Faisalabad,House,1133.0,2.0,1.0,1983,No,2,3450000.0,Omar Iqbal,2024-03-29 00:00:00,2,7.4,New,,876
P100444,Karachi,House,1154.0,3.0,3.0,2019,Yes,2,7700000.0,Danish Raza,2025-04-22 00:00:00,3,6.9,Average,urgent,445
P102438,Lahore,Apartment,1590.0,3.0,3.0,2021,Yes,1,8400000.0,Hamza Khan,2022-06-04 00:00:00,3,7.3,New,owner waiting,2439
P100916,Karachi,Apartment,1955.0,3.0,3.0,1980,No,1,8700000.0,Fatima Butt,2025-01-03 00:00:00,2,2.4,New,call later,2516
P102467,Islamabad,House,,6.0,6.0,1985,Yes,2,19950000.0,Danish Qureshi,2023-03-01 00:00:00,4,25.2,New,call later,2468
P101093,KHI,House,1570.0,3.0,3.0,2019,Yes,3,9150000.0,Omar Iqbal,2023-11-04 00:00:00,2,5.4,Good,owner waiting,1094
P101827,Lahore,Apartment,1381.0,2.0,1.0,1984,No,3,4900000.0,Ayesha Iqbal,2025-09-21 00:00:00,3,3.9,Good,owner waiting,1828
P101155,karachi,House,1504.0,3.0,2.0,2013,No,0,7400000.0,Danish Sheikh,2023-07-14 00:00:00,2,6.9,Good,follow up,1156
P101324,Lahore,Apartment,1574.0,4.0,4.0,1989,Yes,1,6850000.0,Zain Butt,2023-11-04 00:00:00,1,1.3,Good,call later,1325
P100216,Karachi,Apartment,1536.0,2.0,2.0,2016,Yes,2,9050000.0,Fatima Iqbal,2022-07-22 00:00:00,1,2.5,New,follow up,217
P100510,Karachi,House,1526.0,3.0,2.0,2012,No,2,8050000.0,Ayesha Sheikh,2022-11-15 00:00:00,4,4.3,Good,nan,511
P101680,Rawalpindi,Apartment,1592.0,3.0,2.0,1986,Yes,2,6950000.0,Hina Siddiqui,2023-12-01 00:00:00,1,8.6,Good,,1681
P100499,Lahore,House,1537.0,2.0,2.0,2019,Yes,3,9150000.0,Zain Khan,2022-08-16 00:00:00,2,3.4,Excellent,VIP,500
P102091,Faisalabad,Apartment,1836.0,4.0,3.0,2001,Yes,3,5600000.0,Usman Sheikh,2023-07-19 00:00:00,2,4.3,New,VIP,2092
P101856,Karachi,townhouse,2139.0,4.0,4.0,1984,No,1,9950000.0,Hina Siddiqui,2025-03-26 00:00:00,3,6.1,Good,VIP,1857
P101388,Peshawar,Townhouse,2435.0,,5.0,1980,No,2,7500000.0,Bilal Malik,2025-06-05 00:00:00,1,11.0,Average,,1389
P101519,Karachi,Apartment,1032.0,2.0,2.0,2003,Yes,1,4400000.0,,2022-08-23 00:00:00,2,15.7,Good,call later,1520
P102299,Rawalpindi,Villa,2102.0,3.0,2.0,2003,Yes,1,12850000.0,Hassan Khan,2024-02-13 00:00:00,2,13.3,Good,nan,2300
P101540,Multan,House,1638.0,2.0,2.0,2008,Yes,4,6500000.0,Omar Iqbal,2022-05-26 00:00:00,2,6.4,Average,call later,1541
P101217,Islamabad,Villa,2344.0,4.0,3.0,2004,Yes,1,26150000.0,Hina Sheikh,2025-01-09 00:00:00,3,27.8,Excellent,nan,1218
P101416, Islamabad ,Apartment,483.0,2.0,1.0,1983,No,0,2900000.0,Ali Khan,,1,0.5,Good,nan,1417
P102124,Lahore,House,1565.0,4.0,3.0,1993,No,3,7800000.0,Ayesha Shah,2022-12-27 00:00:00,2,7.8,Excellent,call later,2125
P101676,Rawalpindi,Apartment,1742.0,3.0,2.0,1986,No,3,6750000.0,Zain Khan,2023-06-20 00:00:00,3,14.8,Good,owner waiting,1677
P101197,Islamabad,House,3036.0,4.0,4.0,2012,Yes,2,23750000.0,Omar Siddiqui,2025-04-19 00:00:00,2,10.8,Average,nan,1198
P101542,Lahore,House,2117.0,4.0,4.0,2011,No,2,11600000.0,Maham Sheikh,2023-12-04 00:00:00,4,6.4,Good,VIP,1543
P100953,Karachi,House,1832.0,5.0,5.0,2018,No,3,9400000.0,Bilal Siddiqui,2022-02-27 00:00:00,2,7.3,Good,,954
P100750,Karachi,Townhouse,2947.0,5.0,5.0,2015,Yes,0,16200000.0,Hassan Raza,2024-01-31 00:00:00,2,12.7,Good,follow up,751
P100234,Peshawar,House,2217.0,4.0,4.0,2021,No,1,7900000.0,Sara Iqbal,2023-01-21 00:00:00,2,5.6,Good,follow up,235
P100732,Karachi,Apartment,1250.0,3.0,3.0,1987,Yes,3,7100000.0,Bilal Butt,2023-12-30 00:00:00,1,5.0,Good,follow up,733
P101034,Lahore,Apartment,1600.0,2.0,2.0,2014,Yes,0,6650000.0,Omar Malik,2024-09-23 00:00:00,3,5.9,Good,call later,2528
P101156,Karachi,House,1287.0,2.0,2.0,2015,Yes,1,7550000.0,Maham Ahmed,2023-05-17 00:00:00,2,1.8,Good,follow up,1157
P102170,Lahore,House,2348.0,4.0,3.0,2009,Yes,1,13100000.0,Saad Ahmed,2024-02-05 00:00:00,2,4.4,Good,call later,2171
P101209,Lahore,Apartment,2878.0,6.0,6.0,2022,No,1,12150000.0,Danish Khan,2022-06-30 00:00:00,2,8.6,Good,call later,1210
P101065,Hyderabad,Villa,2496.0,5.0,4.0,1998,No,0,"8,800,000",Ayesha Sheikh,2025-03-25 00:00:00,1,6.7,Excellent,urgent,1066
P101062,Karachi,Townhouse,736.0,2.0,2.0,2010,Yes,3,3900000.0,Fatima Qureshi,2025-11-12 00:00:00,1,8.4,Needs Renovation,nan,1063
P101167,Islamabad,House,2270.0,4.0,4.0,2002,No,1,16350000.0,Zain Siddiqui,2022-12-20 00:00:00,3,6.0,New,owner waiting,1168
P101492,Islamabad,House,3078.0,7.0,6.0,1999,Yes,2,"24,500,000",Maham Malik,2025-02-16 00:00:00,4,12.4,Average,call later,1493
P102087,Lahore,Townhouse,2639.0,5.0,4.0,1988,No,1,12400000.0,Saad Sheikh,2022-02-09 00:00:00,4,2.6,Needs Renovation,urgent,2088
P100884,Karachi,House,2953.0,5.0,5.0,2007,Yes,1,20250000.0,Zain Siddiqui,2025-10-23 00:00:00,2,8.8,New,VIP,885
P100143,Islamabad,Villa,1440.0,3.0,3.0,1986,No,2,13800000.0,Omar Raza,2022-11-26 00:00:00,4,3.3,Good,VIP,144
P102487,Multan,House,1414.0,1.0,1.0,2005,Yes,1,5450000.0,Ahmed Siddiqui,2025-04-04 00:00:00,2,10.6,Good,nan,2488
P100850,Karachi,House,832.0,2.0,1.0,2017,NO,2,3900000.0,Hina Iqbal,2025-11-04 00:00:00,2,10.7,Good,urgent,851
P100717,karachi,House,1578.0,3.0,3.0,1982,Yes,1,11350000.0,Ali Ahmed,2024-01-07 00:00:00,3,1.0,Excellent,owner waiting,718
P102405,Karachi,Apartment,685.0,3.0,3.0,2003,Yes,3,3100000.0,Sara Qureshi,2023-01-31 00:00:00,2,7.3,Average,urgent,2406
P100264,Peshawar,House,2401.0,4.0,4.0,2018,Yes,1,8950000.0,Zain Malik,2022-11-06 00:00:00,2,5.1,Average,urgent,265
P100075,Karachi,Apartment,2430.0,4.0,4.0,1999,Yes,3,8150000.0,Omar Butt,2025-11-10 00:00:00,2,6.3,Good,call later,76
P100395,Lahore,House,1270.0,2.0,,1993,No,2,5950000.0,Omar Khan,2022-06-21 00:00:00,2,1.6,Excellent,owner waiting,396
P102147,Hyderabad,house,2539.0,5.0,4.0,1987,No,4,10050000.0,Ahmed Khan,2022-03-06 00:00:00,3,2.2,Good,nan,2148
P102369,Islamabad,Apartment,2289.0,4.0,4.0,1982,No,1,15100000.0,Fatima Raza,2024-01-11 00:00:00,2,12.6,Excellent,owner waiting,2370
P100396,Multan,Townhouse,500.0,1.0,1.0,2005,Yes,2,1600000.0,Sara Iqbal,2022-08-13 00:00:00,2,1.8,Good,nan,397
P101365,Islamabad,house,2708.0,4.0,3.0,1980,No,4,21000000.0,Omar Khan,2023-12-24 00:00:00,2,5.9,Good,VIP,1366
P102107,HYDERABAD,House,977.0,1.0,1.0,1993,No,1,3000000.0,Hassan Butt,2023-02-01 00:00:00,1,5.0,Excellent,,2108
P101903,Karachi,House,950.0,2.0,2.0,1996,Yes,2,6600000.0,Usman Sheikh,2022-08-16 00:00:00,1,5.9,Average,VIP,1904
P100595,KHI,House,1875.0,5.0,5.0,1980,YES,2,13000000.0,Ali Qureshi,2023-04-26 00:00:00,1,1.4,New,VIP,596
P101296,Karachi,Apartment,1859.0,3.0,3.0,1987,No,1,8700000.0,Hassan Khan,2022-01-30 00:00:00,1,5.2,Excellent,follow up,1297
P101821,Lahore,Apartment,1190.0,2.0,2.0,2004,No,3,4100000.0,Bilal Iqbal,2022-10-06 00:00:00,3,9.5,Excellent,owner waiting,1822
P100872,Hyderabad,Villa,1911.0,3.0,2.0,2010,No,2,8500000.0,  Usman Khan  ,2022-05-04 00:00:00,2,10.2,Good,nan,873
P101548,Lahore,House,963.0,1.0,1.0,2007,No,2,5350000.0,Zain Sheikh,2022-12-19 00:00:00,2,1.7,Needs Renovation,owner waiting,1549
P100036,Karachi,Villa,1767.0,2.0,2.0,2011,Yes,2,12550000.0,Omar Raza,2022-03-06 00:00:00,3,5.3,Good,nan,37
P102131,Rawalpindi,House,754.0,2.0,1.0,1994,No,3,3300000.0,Zain Raza,2024-02-09 00:00:00,1,9.1,Good,urgent,2132
P102154,Islamabad,House,1436.0,1.0,1.0,1985,Yes,2,9550000.0,Ayesha Shah,2025-07-13 00:00:00,3,9.8,Good,follow up,2155
P100977,Lahore,Townhouse,2207.0,2.0,2.0,1981,Yes,1,10350000.0,Omar Ahmed,2023-04-28 00:00:00,2,19.4,Good,owner waiting,978
P101571,Islamabad,Apartment,2220.0,5.0,4.0,1997,No,4,15150000.0,Ali Ahmed,2023-05-14 00:00:00,3,7.1,Excellent,nan,1572
P101122,Multan,APARTMENT,1665.0,3.0,2.0,1986,No,3,6000000.0,Fatima Iqbal,2025-11-25 00:00:00,3,14.5,New,urgent,1123
P101892,Islamabad,Apartment,3046.0,5.0,5.0,2007,No,3,18650000.0,Sara Shah,2022-02-12 00:00:00,3,4.6,Good,VIP,1893
P100675,Lahore,House,1588.0,3.0,3.0,2017,No,1,8200000.0,Ali Shah,2023-10-08 00:00:00,3,1.6,Good,,676
P100728,Lahore,Apartment,1766.0,4.0,,2019,No,1,8850000.0,Hamza Shah,2023-05-15 00:00:00,3,2.3,New,VIP,729
P100412,Karachi,Apartment,1117.0,1.0,1.0,2014,Yes,2,5600000.0,Maham Iqbal,2024-03-16 00:00:00,3,2.0,New,call later,413
P101516,Karachi,House,1535.0,4.0,4.0,2009,Yes,1,8700000.0,Omar Raza,2025-05-03 00:00:00,3,4.6,Good,urgent,1517
P101649,Multan,House,2526.0,5.0,5.0,1994,No,3,8450000.0,Fatima Raza,2024-02-20 00:00:00,1,3.8,Excellent,,1650
P100825,Karachi,Villa,1053.0,3.0,3.0,1984,NO,4,"7,600,000",Usman Raza,2023-10-29 00:00:00,2,6.2,Good,nan,826
P100616,Rawalpindi,House,1929.0,3.0,2.0,2023,Yes,3,9950000.0,Ahmed Siddiqui,2023-04-23 00:00:00,1,11.5,Good,urgent,617
P100114,Karachi,House,1260.0,1.0,1.0,1995,Yes,3,7950000.0,  Ali Shah  ,2022-08-13 00:00:00,2,3.0,Good,,115
P100417,,Villa,1219.0,2.0,2.0,1988,Yes,0,7200000.0,  Hamza Malik  ,2025-04-26 00:00:00,1,8.5,New,VIP,418
P101625,Rawalpindi,House,,4.0,3.0,2000,No,1,9200000.0,Ayesha Qureshi,2024-05-13 00:00:00,3,11.7,Good,nan,1626
P102485,Lahore,House,1673.0,3.0,3.0,1988,No,3,9900000.0,Maham Ahmed,2022-03-02 00:00:00,3,7.7,Excellent,follow up,2486
P100089,Lahore,House,1484.0,3.0,2.0,1988,No,2,7200000.0,Ahmed Ahmed,2022-10-16 00:00:00,1,5.2,Average,owner waiting,90
P102082,Rawalpindi,Villa,2820.0,5.0,5.0,1983,Yes,3,17700000.0,Ali Qureshi,2023-03-01 00:00:00,1,15.1,New,nan,2083
P100753,Lahore,Apartment,400.0,1.0,1.0,2008,Yes,3,"1,950,000",Zain Sheikh,2022-11-20 00:00:00,2,10.4,Excellent,call later,754
P101630,Lahore,Apartment,1959.0,2.0,1.0,1986,NO,2,8100000.0,Hamza Ahmed,2023-07-06 00:00:00,1,1.9,Good,VIP,1631
P100011,Peshawar,House,2064.0,3.0,3.0,2001,No,2,8600000.0,Usman Siddiqui,2025-03-28 00:00:00,1,4.6,Average,owner waiting,12
P100284,Islamabad,House,1815.0,3.0,3.0,2002,Yes,2,15950000.0,Ayesha Ahmed,2024-02-21 00:00:00,1,6.2,Excellent,nan,285
P101066,Lahore,Villa,515.0,1.0,1.0,2009,No,2,3150000.0,Saad Raza,2024-12-14 00:00:00,2,3.2,New,VIP,1067
P101191,Lahore,Apartment,995.0,1.0,1.0,2020,No,1,3500000.0,Zain Shah,,2,4.0,Good,owner waiting,1192
P101440,Karachi,House,2335.0,3.0,3.0,1998,No,1,11900000.0,Hina Ahmed,2022-09-13 00:00:00,2,9.0,Good,urgent,1441
P102371,Lahore,House,1070.0,2.0,1.0,1997,,3,6000000.0,Hamza Shah,2023-12-27 00:00:00,2,3.0,Good,VIP,2372
P102370,Lahore,House,1374.0,3.0,3.0,2014,Yes,3,7650000.0,Sara Butt,2022-10-02 00:00:00,2,2.0,Average,call later,2371
P102289,Karachi,Apartment,811.0,2.0,1.0,2022,Yes,2,4150000.0,Fatima Iqbal,2025-06-05 00:00:00,3,5.6,Excellent,,2290
P101568,Lahore,Townhouse,1695.0,,3.0,1981,No,1,"7,450,000",Hassan Shah,2023-09-06 00:00:00,3,17.3,Average,call later,1569
P102174,Lahore,Apartment,2977.0,,5.0,1984,Yes,1,15200000.0,Sara Raza,2023-04-29 00:00:00,3,6.0,Good,urgent,2175
P101687,Lahore,House,2461.0,5.0,5.0,2005,No,2,14500000.0,Bilal Iqbal,2024-09-26 00:00:00,3,4.1,New,call later,1688
P100851,KARACHI,House,400.0,1.0,1.0,2007,Yes,3,100000000.0,Usman Malik,2022-03-11 00:00:00,2,2.9,Good,nan,852
P100895,Faisalabad,Townhouse,3350.0,7.0,6.0,2004,No,1,10200000.0,Fatima Shah,2022-01-15 00:00:00,2,9.1,Excellent,VIP,896
P100496,Lahore,Apartment,2283.0,5.0,4.0,1989,Yes,0,11200000.0,Fatima Qureshi,2022-01-25 00:00:00,2,13.4,Excellent,call later,497
P101782,Karachi,Apartment,3289.0,7.0,6.0,2021,No,2,13350000.0,Maham Siddiqui,2022-11-15 00:00:00,2,7.4,Average,call later,1783
P100335,Islamabad,Apartment,2049.0,3.0,3.0,2014,Yes,1,13300000.0,Hina Qureshi,2022-04-09 00:00:00,3,3.8,Excellent,urgent,336
P100515,Karachi,Apartment,1887.0,5.0,5.0,1987,No,0,7900000.0,Bilal Butt,2022-06-08 00:00:00,1,21.0,Excellent,,516
P101348,Lahore,House,2281.0,4.0,4.0,1988,No,3,13600000.0,Ayesha Sheikh,2022-10-05 00:00:00,3,0.9,Excellent,,1349
P101015,Karachi,Villa,1717.0,3.0,3.0,2008,No,2,13200000.0,Bilal Siddiqui,2024-10-18 00:00:00,1,12.1,Average,VIP,1016
P102377,Islamabad,Apartment,2788.0,5.0,5.0,1994,No,0,13000000.0,Sara Khan,2023-06-11 00:00:00,2,2.5,Average,nan,2378
P101781,Multan,House,2978.0,5.0,4.0,2005,Yes,1,10650000.0,Ahmed Malik,2024-05-11 00:00:00,2,11.3,Good,,1782
P101785,Faisalabad,House,50000.0,3.0,3.0,1985,No,3,4650000.0,Zain Raza,2023-01-04 00:00:00,2,11.3,New,nan,1786
P102070, Faisalabad ,House,2198.0,3.0,2.0,2014,Yes,2,7000000.0,Saad Malik,,2,11.7,New,follow up,2071
P100356,Rawalpindi,Apartment,1545.0,2.0,2.0,1990,No,2,5100000.0,Sara Qureshi,2022-10-08 00:00:00,2,8.7,Good,owner waiting,357
P102412,Lahore,House,1147.0,3.0,2.0,2019,Yes,2,7350000.0,Omar Sheikh,2025-09-29 00:00:00,2,6.5,Excellent,owner waiting,2413
P101312,,Apartment,2256.0,4.0,4.0,1986,Yes,2,15850000.0,Maham Malik,2024-09-02 00:00:00,3,10.9,New,call later,1313
P101635,Lahore,House,447.0,2.0,2.0,2023,Yes,2,2600000.0,Hina Shah,2024-04-08 00:00:00,2,6.5,Average,VIP,1636
P100550,Lahore,Villa,3187.0,7.0,6.0,1999, yes ,2,23850000.0,Hina Raza,2022-02-12 00:00:00,2,6.5,Good,call later,551
P101227,Lahore,House,1530.0,,4.0,1995,No,1,6550000.0,Saad Shah,2025-07-17 00:00:00,2,6.0,Excellent,,1228
P102262,Lahore,Townhouse,2248.0,4.0,4.0,2020,No,1,12100000.0,Hamza Ahmed,2023-11-22 00:00:00,3,5.1,New,nan,2263
P100957,Lahore,Townhouse,2302.0,5.0,5.0,1995,Yes,4,12000000.0,Sara Malik,2023-10-28 00:00:00,2,3.7,Excellent,,958
P101773,Faisalabad,Villa,1156.0,1.0,1.0,1984,No,1,4750000.0,Bilal Shah,2024-11-01 00:00:00,3,3.8,Good,owner waiting,1774
P102141,Lahore,House,,3.0,3.0,1981,Yes,1,10300000.0,Maham Sheikh,2024-07-28 00:00:00,1,5.8,Excellent,urgent,2142
P101008,Rawalpindi,Apartment,2984.0,7.0,6.0,2006,No,2,11250000.0,Ahmed Iqbal,2025-07-18 00:00:00,3,12.4,Excellent,owner waiting,1009
P101092,Karachi,Villa,1815.0,3.0,3.0,2001,No,1,12650000.0,Danish Iqbal,2022-08-10 00:00:00,4,9.4,New,nan,1093
P102256,Peshawar,House,3330.0,6.0,6.0,2024,No,2,13050000.0,Usman Iqbal,2023-12-31 00:00:00,2,9.9,New,call later,2257
P100996,Islamabad,Apartment,,5.0,5.0,2013,yes,2,16650000.0,Bilal Siddiqui,2024-08-22 00:00:00,1,3.2,Average,call later,997
P101679,Islamabad,Villa,1405.0,2.0,2.0,2008,No,3,12300000.0,Danish Siddiqui,2022-06-09 00:00:00,2,11.7,Good,VIP,1680
P100153,Islamabad,Apartment,2514.0,4.0,4.0,1986,Yes,2,14750000.0,Hassan Siddiqui,2025-04-27 00:00:00,1,3.6,Average,nan,154
P100580,Lahore,House,2285.0,4.0,4.0,2002,Yes,1,11500000.0,Omar Sheikh,2024-02-18 00:00:00,3,7.7,Good,,581
P101470,Peshawar,Townhouse,1706.0,4.0,4.0,1993,Yes,2,6500000.0,Zain Ahmed,2022-11-15 00:00:00,3,3.7,Good,urgent,1471
P100703,Faisalabad,Apartment,2676.0,6.0,6.0,2014,No,1,7600000.0,Fatima Butt,2024-05-13 00:00:00,2,10.7,Good,owner waiting,704
P101212,Islamabad,Townhouse,862.0,1.0,1.0,1996,No,2,5500000.0,Hassan Qureshi,2022-05-04 00:00:00,2,14.2,New,owner waiting,1213
P100896,Karachi,House,1906.0,3.0,3.0,1992,Yes,1,11450000.0,Bilal Raza,2023-10-26 00:00:00,2,12.9,New,,897
P100487,Karachi,Apartment,1342.0,2.0,1.0,2008,No,1,6150000.0,Ali Shah,2025-02-12 00:00:00,2,10.6,Average,call later,488
P100559,Lahore,House,1910.0,4.0,3.0,2017,No,2,9850000.0,Hassan Iqbal,2024-09-06 00:00:00,1,4.1,Needs Renovation,call later,560
P101141,Multan,House,,3.0,3.0,1987,No,2,5450000.0,Fatima Shah,2025-05-17 00:00:00,3,3.4,Good,call later,1142
P101119,Faisalabad,Townhouse,1832.0,4.0,3.0,1987,No,0,4250000.0,Bilal Qureshi,2024-02-28 00:00:00,1,5.1,Good,follow up,1120
P100512,Karachi,Villa,775.0,1.0,1.0,1999,Yes,2,6150000.0,Hina Butt,2025-03-12 00:00:00,2,6.9,New,,513
P100633,Lahore,House,698.0,1.0,1.0,1983,No,0,3600000.0,Usman Shah,2024-01-10 00:00:00,2,0.9,Good,owner waiting,634
P102181,Hyderabad,House,2390,4.0,4.0,1984,Yes,2,7600000.0,Hassan Qureshi,2022-08-16 00:00:00,2,5.9,Good,,2182
P101664,Peshawar,Apartment,2385.0,4.0,4.0,1985,Yes,2,6550000.0,Omar Butt,2024-10-22 00:00:00,2,5.3,Excellent,call later,1665
P101012,Lahore,Townhouse,2809.0,5.0,4.0,1996,Yes,1,"12,550,000",Hassan Raza,2022-04-19 00:00:00,2,7.5,New,VIP,1013
P101931,Islamabad,Townhouse,1927.0,4.0,4.0,2024,Yes,1,14100000.0,Ayesha Shah,2025-10-15 00:00:00,2,13.0,New,follow up,1932
P101150,Karachi,House,400.0,1.0,1.0,2014,No,2,2250000.0,Hassan Qureshi,2024-08-31 00:00:00,3,1.5,Average,owner waiting,1151
P102374,Lahore,Apartment,1634.0,,3.0,1994,No,1,6550000.0,Bilal Siddiqui,2024-03-02 00:00:00,3,2.6,Average,,2375
P100116,Rawalpindi,House,2400.0,5.0,5.0,2015,No,2,9400000.0,Usman Raza,2022-02-19 00:00:00,2,3.4,Good,nan,117
P100740,Karachi,Villa,2007.0,4.0,4.0,1991,No,3,16650000.0,Hassan Khan,2023-08-06 00:00:00,1,2.6,Good,follow up,741
P102337,Lahore,House,684.0,1.0,1.0,1997,Yes,1,4250000.0,Sara Qureshi,2024-08-07 00:00:00,3,4.7,Excellent,VIP,2338
P101974,Karachi,Apartment,860.0,2.0,2.0,2005,Yes,1,4300000.0,Danish Qureshi,,3,9.2,Good,,1975
P101081,Peshawar,Villa,1434.0,2.0,2.0,1997,Yes,2,9400000.0,Omar Raza,2025-04-17 00:00:00,2,9.9,Excellent,urgent,1082
P101810,Karachi,Apartment,2883.0,6.0,,2006,No,3,15050000.0,Saad Malik,2024-04-17 00:00:00,3,4.2,Excellent,VIP,1811
P100830,Islamabad,Townhouse,1182.0,3.0,3.0,1985,No,1,7200000.0,Bilal Khan,2023-01-23 00:00:00,2,12.1,Good,call later,831
P100119,Islamabad,Townhouse,1732.0,3.0,2.0,2021,Yes,3,14900000.0,Ayesha Sheikh,2022-06-15 00:00:00,2,4.0,Good,follow up,120
P100656,Faisalabad,House,950.0,1.0,1.0,1991,Yes,2,2600000.0,Omar Raza,2024-10-14 00:00:00,2,8.9,Excellent,call later,657
P102310,Hyderabad,Apartment,1328.0,3.0,3.0,1984,Yes,1,3950000.0,Ali Butt,2024-07-16 00:00:00,1,2.0,Excellent,follow up,2311
P102271,Islamabad,House,,4.0,0.0,1999,True,0,10300000.0,Ali Sheikh,2025-11-18 00:00:00,2,3.2,Good,follow up,2272
P102479,Peshawar,Townhouse,827.0,1.0,1.0,2001,No,1,3100000.0,Bilal Butt,2022-07-17 00:00:00,2,23.5,Average,follow up,2480
P100635,Karachi,Villa,1435.0,2.0,1.0,2006,Yes,2,14600000.0,Ahmed Sheikh,2024-08-07 00:00:00,2,7.1,Good,,636
P100369,Faisalabad,House,1911.0,,3.0,2019,Yes,2,8900000.0,Danish Siddiqui,2023-04-03 00:00:00,2,12.9,Good,follow up,370
P100268,Karachi,Villa,1206.0,3.0,2.0,2011,No,0,8950000.0,Sara Ahmed,2023-05-01 00:00:00,3,9.8,Average,,269
P100046,Lahore,Townhouse,2430.0,3.0,3.0,2005,No,2,13100000.0,Ahmed Sheikh,2024-07-05 00:00:00,2,2.3,Good,follow up,47
P100991,Rawalpindi,House,1815.0,4.0,4.0,1995,Yes,1,8250000.0,Hassan Raza,2023-07-18 00:00:00,3,7.3,Average,owner waiting,992
P100876,Lahore,House,1855.0,3.0,3.0,1982,Yes,1,10300000.0,Sara Ahmed,2023-04-19 00:00:00,3,13.8,Good,nan,877
P100773,Faisalabad,Apartment,2205.0,100.0,3.0,2017,N,3,6550000.0,Hina Raza,2023-05-19 00:00:00,2,3.9,Excellent,follow up,774
P101219,Karachi,Apartment,2349.0,4.0,3.0,2010,No,4,11950000.0,Hina Malik,2023-12-06 00:00:00,3,7.9,Excellent,follow up,1220
P101126,Lahore,Villa,2054.0,,3.0,1981,False,2,"14,550,000",Ayesha Raza,2024-02-10 00:00:00,1,6.8,Good,nan,1127
P100004,Karachi,House,1519.0,2.0,1.0,2017,No,1,8300000.0,Hamza Shah,2025-09-07 00:00:00,1,8.5,Good,VIP,5
P101595,Rawalpindi,House,570.0,1.0,1.0,1988,Yes,3,2200000.0,Ahmed Khan,2025-06-06 00:00:00,3,11.3,Good,VIP,1596
P101077,Lahore,House,1107.0,3.0,3.0,2013,Yes,3,7000000.0,Fatima Raza,2024-11-28 00:00:00,2,2.6,Good,call later,1078
